1227,"[0, 130, 95, 9348, 0]","[1, 61, 79, 5360, 0]","[2, 62, 23, 8423, 0]","[3, 145, 97, 7674, 0]"
527,"[0, 144, 71, 5744, 0]","[1, 257, 11, 5255, 0]","[2, 102, 39, 5139, 0]","[3, 180, 25, 2706, 1]"
827,"[0, 129, 26, 5920, 0]","[1, 85, 62, 7318, 0]","[2, 265, 89, 7002, 0]","[3, 230, 92, 8651, 0]"
1229,"[0, 137, 38, 7425, 0]","[1, 146, 37, 3197, 0]","[2, 99, 77, 343, 0]","[3, 111, 43, 412, 0]"
1230,"[0, 297, 51, 3766, 0]","[1, 168, 11, 3752, 0]","[2, 68, 56, 9811, 0]","[3, 122, 13, 57, 0]"
1091,"[0, 257, 82, 5874, 0]","[1, 209, 29, 607, 0]","[2, 177, 71, 6079, 0]","[3, 69, 28, 5830, 0]"
1090,"[0, 235, 42, 746, 0]","[1, 175, 52, 2041, 0]","[2, 186, 9, 3670, 0]","[3, 265, 11, 194, 0]"
1084,"[0, 75, 40, 4052, 0]","[1, 56, 20, 6260, 0]","[2, 168, 10, 1207, 0]","[3, 167, 44, 3076, 0]"
1072,"[0, 131, 21, 939, 0]","[1, 295, 78, 6982, 0]","[2, 171, 49, 5090, 0]","[3, 198, 98, 2209, 0]"
1240,"[0, 185, 21, 4043, 0]","[1, 119, 33, 776, 0]","[2, 251, 55, 1212, 0]","[3, 114, 38, 105, 0]"
1661,"[0, 126, 100, 4437, 0]","[1, 176, 45, 6311, 0]","[2, 225, 46, 6228, 0]","[3, 154, 39, 7100, 0]"
1456,"[0, 217, 34, 5486, 0]","[1, 141, 57, 2412, 0]","[2, 86, 13, 3096, 0]","[3, 298, 51, 7385, 0]"
754,"[0, 138, 36, 6016, 0]","[1, 123, 79, 6358, 0]","[2, 292, 10, 8449, 0]","[3, 208, 88, 2529, 0]"
841,"[0, 219, 49, 5600, 0]","[1, 136, 67, 2029, 0]","[2, 192, 14, 4546, 0]","[3, 111, 19, 7258, 0]"
1473,"[0, 195, 94, 7651, 0]","[1, 221, 30, 4559, 0]","[2, 278, 85, 1511, 0]","[3, 241, 8, 6878, 0]"
952,"[0, 269, 84, 8381, 0]","[1, 292, 30, 8982, 0]","[2, 269, 41, 1091, 0]","[3, 200, 70, 242, 0]"
1175,"[0, 89, 46, 602, 0]","[1, 134, 83, 465, 0]","[2, 283, 80, 3348, 0]","[3, 225, 27, 2961, 0]"
1369,"[0, 272, 2, 1195, 0]","[1, 148, 78, 1136, 0]","[2, 286, 61, 6696, 0]","[3, 205, 23, 2552, 0]"
1368,"[0, 51, 28, 2243, 0]","[1, 70, 90, 5409, 0]","[2, 98, 17, 6595, 0]","[3, 227, 19, 1786, 0]"
1636,"[0, 158, 46, 1019, 0]","[1, 168, 44, 8028, 0]","[2, 274, 17, 9841, 0]","[3, 124, 67, 5497, 0]"
1247,"[0, 217, 48, 7497, 0]","[1, 118, 67, 4491, 0]","[2, 143, 62, 8530, 0]","[3, 290, 4, 2032, 0]"
974,"[0, 51, 51, 7281, 0]","[1, 199, 15, 9746, 0]","[2, 200, 36, 6847, 0]","[3, 77, 92, 477, 0]"
1637,"[0, 134, 28, 8352, 0]","[1, 276, 37, 8546, 0]","[2, 224, 91, 8791, 0]","[3, 144, 12, 4283, 0]"
1032,"[0, 124, 64, 5164, 0]","[1, 245, 27, 2412, 0]","[2, 88, 71, 1686, 0]","[3, 59, 7, 5632, 0]"
1031,"[0, 133, 29, 3137, 0]","[1, 180, 68, 8666, 0]","[2, 125, 91, 9001, 0]","[3, 237, 66, 348, 0]"
1053,"[0, 294, 19, 3085, 0]","[1, 271, 57, 5746, 0]","[2, 240, 47, 1580, 0]","[3, 244, 46, 6137, 0]"
430,"[0, 185, 34, 6867, 0]","[1, 112, 23, 1534, 0]","[2, 135, 82, 720, 0]","[3, 76, 45, 5128, 0]"
431,"[0, 254, 37, 7279, 0]","[1, 232, 28, 2963, 0]","[2, 297, 87, 7787, 0]","[3, 208, 13, 8838, 0]"
432,"[0, 193, 61, 3776, 0]","[1, 102, 93, 3340, 0]","[2, 272, 50, 1594, 0]","[3, 137, 12, 6843, 0]"
232,"[0, 228, 15, 7383, 0]","[1, 256, 42, 490, 0]","[2, 56, 22, 3354, 0]","[3, 169, 95, 436, 0]"
1136,"[0, 154, 80, 7888, 0]","[1, 149, 30, 9095, 0]","[2, 212, 26, 5092, 1]","[3, 77, 4, 8267, 0]"
1135,"[0, 173, 57, 3646, 0]","[1, 144, 4, 5452, 0]","[2, 229, 68, 2542, 0]","[3, 299, 39, 4293, 0]"
1134,"[0, 160, 46, 7019, 0]","[1, 66, 60, 1855, 0]","[2, 193, 84, 2162, 0]","[3, 107, 35, 6281, 0]"
1133,"[0, 256, 48, 5451, 0]","[1, 275, 67, 2121, 0]","[2, 131, 88, 2687, 0]","[3, 105, 13, 6072, 0]"
960,"[0, 227, 51, 3815, 0]","[1, 288, 36, 1204, 0]","[2, 217, 80, 3415, 0]","[3, 195, 53, 6813, 0]"
911,"[0, 271, 83, 9258, 0]","[1, 234, 35, 6811, 0]","[2, 242, 3, 3448, 0]","[3, 202, 47, 4661, 0]"
1345,"[0, 150, 88, 1304, 0]","[1, 215, 0, 1741, 0]","[2, 257, 6, 6093, 0]","[3, 272, 94, 122, 0]"
1346,"[0, 230, 100, 4801, 0]","[1, 136, 9, 3580, 0]","[2, 251, 83, 2940, 0]","[3, 223, 49, 9553, 0]"
265,"[0, 285, 67, 8183, 0]","[1, 192, 91, 6361, 0]","[2, 54, 36, 9822, 0]","[3, 269, 35, 9444, 0]"
89,"[0, 293, 2, 7911, 0]","[1, 239, 75, 7132, 0]","[2, 201, 12, 5488, 0]","[3, 274, 80, 9406, 0]"
90,"[0, 88, 85, 8279, 0]","[1, 104, 52, 1557, 0]","[2, 278, 42, 6929, 0]","[3, 164, 15, 9491, 0]"
91,"[0, 227, 34, 4064, 0]","[1, 140, 40, 7660, 0]","[2, 86, 29, 1398, 0]","[3, 112, 6, 3791, 0]"
92,"[0, 278, 7, 3185, 0]","[1, 222, 50, 7690, 0]","[2, 78, 57, 3813, 0]","[3, 66, 79, 7125, 0]"
83,"[0, 261, 86, 6404, 0]","[1, 202, 80, 3055, 0]","[2, 81, 3, 6570, 0]","[3, 287, 100, 1756, 0]"
1255,"[0, 119, 68, 9487, 0]","[1, 278, 22, 5386, 0]","[2, 120, 100, 6301, 0]","[3, 96, 13, 1046, 0]"
1192,"[0, 260, 96, 9639, 0]","[1, 164, 90, 3958, 0]","[2, 84, 18, 2813, 0]","[3, 259, 34, 4507, 0]"
1373,"[0, 273, 75, 9716, 0]","[1, 296, 55, 4435, 1]","[2, 230, 21, 12, 0]","[3, 245, 8, 4925, 0]"
1040,"[0, 140, 99, 6333, 0]","[1, 73, 38, 9052, 0]","[2, 128, 45, 6894, 0]","[3, 150, 58, 513, 0]"
1039,"[0, 91, 13, 3800, 0]","[1, 285, 32, 2134, 0]","[2, 65, 29, 370, 0]","[3, 174, 42, 8443, 0]"
311,"[0, 286, 24, 1816, 0]","[1, 85, 99, 8679, 0]","[2, 282, 70, 510, 0]","[3, 222, 75, 8431, 0]"
312,"[0, 51, 63, 9269, 0]","[1, 75, 80, 549, 0]","[2, 108, 68, 1545, 0]","[3, 101, 83, 4519, 0]"
332,"[0, 269, 55, 2244, 0]","[1, 292, 47, 2439, 0]","[2, 91, 38, 6507, 0]","[3, 245, 53, 6438, 0]"
1046,"[0, 245, 28, 8201, 0]","[1, 235, 29, 9313, 0]","[2, 199, 1, 7770, 0]","[3, 216, 11, 5010, 0]"
1531,"[0, 139, 20, 8066, 0]","[1, 252, 54, 3298, 0]","[2, 269, 39, 1653, 0]","[3, 269, 90, 6597, 0]"
1459,"[0, 196, 41, 4365, 0]","[1, 109, 34, 3616, 0]","[2, 283, 8, 986, 0]","[3, 185, 61, 9215, 0]"
1237,"[0, 229, 45, 2149, 0]","[1, 259, 54, 5493, 0]","[2, 214, 99, 8208, 0]","[3, 100, 5, 2673, 0]"
256,"[0, 78, 90, 6978, 0]","[1, 136, 24, 5194, 0]","[2, 82, 33, 6176, 0]","[3, 270, 58, 4975, 0]"
255,"[0, 299, 13, 870, 0]","[1, 261, 20, 6510, 0]","[2, 196, 5, 9607, 0]","[3, 223, 8, 1138, 0]"
675,"[0, 197, 40, 3904, 0]","[1, 173, 53, 2039, 0]","[2, 241, 65, 9773, 0]","[3, 213, 64, 9947, 0]"
170,"[0, 285, 23, 5349, 0]","[1, 60, 94, 5006, 0]","[2, 124, 41, 5198, 0]","[3, 89, 73, 9488, 0]"
171,"[0, 54, 69, 8023, 0]","[1, 240, 79, 738, 0]","[2, 75, 73, 6749, 0]","[3, 217, 99, 7923, 0]"
172,"[0, 176, 48, 8175, 0]","[1, 221, 35, 7659, 0]","[2, 102, 24, 7478, 0]","[3, 246, 87, 7685, 0]"
173,"[0, 297, 8, 1694, 0]","[1, 94, 56, 418, 0]","[2, 60, 6, 3173, 0]","[3, 108, 40, 1410, 0]"
174,"[0, 221, 75, 9582, 0]","[1, 240, 63, 5007, 0]","[2, 139, 52, 1166, 0]","[3, 241, 18, 8093, 0]"
175,"[0, 127, 1, 5639, 0]","[1, 272, 59, 8306, 0]","[2, 187, 45, 89, 0]","[3, 204, 24, 5267, 0]"
176,"[0, 178, 1, 3575, 0]","[1, 254, 61, 2266, 0]","[2, 132, 9, 48, 0]","[3, 285, 5, 6294, 0]"
177,"[0, 86, 41, 3088, 0]","[1, 121, 34, 6689, 0]","[2, 290, 92, 2036, 0]","[3, 225, 56, 7320, 0]"
178,"[0, 76, 68, 3510, 0]","[1, 89, 61, 2925, 0]","[2, 73, 73, 4747, 0]","[3, 110, 47, 6933, 0]"
179,"[0, 166, 47, 8554, 0]","[1, 93, 53, 1083, 0]","[2, 182, 92, 7314, 0]","[3, 158, 31, 6252, 0]"
180,"[0, 142, 15, 7475, 0]","[1, 175, 10, 601, 0]","[2, 102, 6, 2086, 0]","[3, 98, 92, 492, 0]"
181,"[0, 120, 54, 8451, 0]","[1, 235, 81, 1279, 0]","[2, 123, 77, 1795, 0]","[3, 271, 60, 3088, 0]"
341,"[0, 108, 17, 6957, 0]","[1, 228, 17, 8219, 0]","[2, 220, 27, 9411, 0]","[3, 144, 73, 4316, 0]"
1353,"[0, 295, 87, 7944, 0]","[1, 59, 92, 6180, 0]","[2, 63, 52, 4846, 0]","[3, 229, 95, 5435, 0]"
1299,"[0, 94, 87, 2356, 0]","[1, 212, 15, 2557, 0]","[2, 206, 13, 7612, 0]","[3, 154, 42, 9289, 0]"
321,"[0, 182, 28, 217, 0]","[1, 88, 6, 6614, 0]","[2, 197, 13, 2596, 0]","[3, 159, 14, 1676, 0]"
320,"[0, 193, 80, 1931, 0]","[1, 264, 1, 9645, 0]","[2, 263, 2, 5675, 0]","[3, 246, 95, 3563, 0]"
319,"[0, 219, 3, 9498, 0]","[1, 248, 91, 1976, 0]","[2, 144, 56, 4000, 0]","[3, 124, 65, 3204, 0]"
318,"[0, 96, 59, 218, 0]","[1, 284, 52, 1140, 0]","[2, 295, 30, 6329, 0]","[3, 172, 33, 4203, 0]"
861,"[0, 241, 34, 7156, 0]","[1, 201, 41, 1861, 0]","[2, 161, 32, 7052, 0]","[3, 202, 57, 3621, 0]"
326,"[0, 91, 90, 7466, 0]","[1, 239, 30, 228, 0]","[2, 219, 68, 1831, 0]","[3, 245, 27, 6688, 0]"
327,"[0, 146, 83, 8209, 0]","[1, 282, 6, 9122, 0]","[2, 178, 74, 9860, 0]","[3, 245, 74, 5793, 0]"
328,"[0, 187, 34, 8593, 0]","[1, 258, 89, 7536, 0]","[2, 189, 52, 9650, 0]","[3, 119, 83, 8654, 0]"
329,"[0, 222, 86, 2022, 0]","[1, 176, 8, 524, 0]","[2, 266, 18, 216, 0]","[3, 248, 95, 2605, 0]"
330,"[0, 214, 42, 6407, 0]","[1, 223, 28, 8114, 0]","[2, 246, 52, 482, 0]","[3, 132, 66, 8731, 0]"
331,"[0, 226, 97, 2039, 0]","[1, 207, 87, 8797, 0]","[2, 242, 74, 5027, 0]","[3, 158, 41, 470, 0]"
333,"[0, 85, 21, 5143, 0]","[1, 261, 70, 7893, 0]","[2, 109, 68, 9760, 0]","[3, 83, 87, 2639, 0]"
334,"[0, 56, 35, 480, 0]","[1, 291, 71, 7783, 0]","[2, 175, 8, 9904, 0]","[3, 177, 95, 5567, 0]"
310,"[0, 288, 57, 5104, 0]","[1, 183, 64, 2511, 0]","[2, 79, 56, 2304, 0]","[3, 180, 36, 2970, 0]"
1634,"[0, 246, 20, 1662, 0]","[1, 167, 96, 8056, 0]","[2, 147, 57, 7347, 0]","[3, 124, 30, 2922, 0]"
348,"[0, 230, 35, 3514, 0]","[1, 204, 84, 9889, 0]","[2, 298, 84, 2822, 0]","[3, 53, 50, 3080, 0]"
1320,"[0, 165, 39, 3982, 0]","[1, 125, 90, 7039, 0]","[2, 119, 100, 313, 0]","[3, 244, 35, 2256, 0]"
1295,"[0, 106, 72, 5974, 0]","[1, 97, 6, 7235, 1]","[2, 195, 71, 9751, 0]","[3, 123, 54, 1908, 0]"
1296,"[0, 54, 60, 9720, 0]","[1, 90, 8, 1735, 0]","[2, 109, 92, 7116, 0]","[3, 174, 61, 2241, 0]"
428,"[0, 211, 83, 1216, 0]","[1, 300, 64, 4022, 0]","[2, 201, 78, 2196, 0]","[3, 201, 83, 5059, 0]"
427,"[0, 50, 12, 5041, 0]","[1, 162, 26, 6302, 0]","[2, 115, 40, 9833, 0]","[3, 186, 21, 2435, 0]"
868,"[0, 282, 10, 5581, 0]","[1, 172, 96, 7485, 0]","[2, 188, 50, 3928, 0]","[3, 180, 19, 5845, 0]"
869,"[0, 74, 2, 6061, 0]","[1, 133, 60, 5732, 0]","[2, 269, 32, 2577, 0]","[3, 70, 50, 8859, 0]"
870,"[0, 149, 95, 7027, 0]","[1, 187, 92, 2811, 0]","[2, 83, 86, 1514, 0]","[3, 197, 95, 8255, 0]"
871,"[0, 70, 89, 5397, 0]","[1, 295, 78, 2816, 0]","[2, 241, 70, 731, 0]","[3, 207, 70, 6405, 0]"
407,"[0, 287, 62, 3863, 0]","[1, 102, 36, 8099, 0]","[2, 103, 76, 6896, 0]","[3, 171, 80, 715, 0]"
408,"[0, 231, 93, 3758, 0]","[1, 113, 63, 5554, 0]","[2, 52, 81, 7416, 0]","[3, 71, 64, 6686, 0]"
543,"[0, 132, 90, 5830, 0]","[1, 147, 23, 5285, 0]","[2, 273, 53, 1226, 0]","[3, 62, 43, 9323, 0]"
542,"[0, 53, 21, 6842, 0]","[1, 200, 13, 1617, 0]","[2, 232, 1, 5885, 0]","[3, 205, 7, 1232, 0]"
541,"[0, 235, 98, 4920, 0]","[1, 173, 36, 9948, 0]","[2, 63, 77, 2523, 0]","[3, 135, 72, 5905, 0]"
644,"[0, 53, 54, 7909, 0]","[1, 124, 38, 8228, 0]","[2, 76, 89, 8829, 0]","[3, 100, 44, 9384, 0]"
228,"[0, 93, 75, 6992, 0]","[1, 260, 31, 4934, 0]","[2, 261, 74, 4903, 0]","[3, 88, 79, 5561, 0]"
959,"[0, 258, 66, 9434, 0]","[1, 160, 72, 744, 0]","[2, 98, 61, 9678, 0]","[3, 265, 32, 84, 0]"
1284,"[0, 173, 36, 5379, 0]","[1, 245, 87, 4355, 0]","[2, 116, 61, 7521, 0]","[3, 114, 20, 4332, 0]"
1171,"[0, 228, 17, 969, 0]","[1, 255, 66, 5710, 0]","[2, 206, 3, 8309, 0]","[3, 122, 63, 3766, 0]"
980,"[0, 252, 61, 9347, 0]","[1, 67, 22, 4262, 0]","[2, 159, 32, 7279, 0]","[3, 159, 4, 4375, 0]"
1170,"[0, 116, 12, 3523, 0]","[1, 98, 7, 5368, 0]","[2, 281, 28, 3627, 0]","[3, 300, 0, 6461, 0]"
934,"[0, 222, 33, 6941, 0]","[1, 193, 23, 2393, 0]","[2, 212, 59, 339, 0]","[3, 213, 55, 7119, 0]"
1180,"[0, 289, 74, 1278, 0]","[1, 220, 8, 7063, 0]","[2, 239, 73, 9896, 0]","[3, 95, 43, 5641, 0]"
1181,"[0, 187, 27, 7201, 0]","[1, 159, 16, 3869, 0]","[2, 249, 44, 6725, 0]","[3, 243, 92, 8652, 0]"
619,"[0, 162, 29, 8018, 0]","[1, 118, 97, 2972, 0]","[2, 257, 29, 6501, 0]","[3, 145, 59, 8816, 0]"
620,"[0, 248, 93, 9940, 1]","[1, 249, 89, 6703, 0]","[2, 59, 2, 7316, 0]","[3, 226, 67, 5381, 0]"
441,"[0, 207, 98, 2940, 0]","[1, 122, 1, 3020, 0]","[2, 135, 1, 6446, 0]","[3, 57, 37, 7661, 0]"
526,"[0, 278, 77, 4780, 0]","[1, 115, 90, 1554, 0]","[2, 257, 97, 2803, 0]","[3, 230, 31, 1412, 0]"
1502,"[0, 175, 0, 5286, 0]","[1, 200, 14, 4646, 0]","[2, 241, 96, 5003, 0]","[3, 173, 82, 1006, 0]"
1639,"[0, 153, 30, 8254, 0]","[1, 224, 94, 370, 0]","[2, 258, 68, 4473, 0]","[3, 247, 34, 7786, 0]"
1640,"[0, 127, 11, 2975, 0]","[1, 222, 95, 8557, 0]","[2, 282, 1, 7703, 0]","[3, 91, 41, 9962, 0]"
1641,"[0, 173, 12, 4307, 0]","[1, 252, 96, 8051, 0]","[2, 261, 9, 4589, 0]","[3, 243, 89, 8365, 0]"
1657,"[0, 121, 60, 4348, 0]","[1, 154, 37, 7963, 0]","[2, 206, 54, 6397, 0]","[3, 259, 10, 5732, 0]"
1454,"[0, 209, 46, 1032, 0]","[1, 103, 48, 2182, 0]","[2, 121, 62, 2209, 0]","[3, 105, 89, 77, 0]"
1658,"[0, 56, 31, 9295, 0]","[1, 187, 49, 36, 0]","[2, 164, 49, 3493, 0]","[3, 271, 46, 6352, 0]"
1087,"[0, 174, 0, 490, 0]","[1, 193, 66, 5913, 0]","[2, 171, 57, 6725, 0]","[3, 70, 22, 9906, 0]"
786,"[0, 193, 39, 1147, 0]","[1, 60, 45, 9814, 0]","[2, 297, 35, 8728, 0]","[3, 141, 49, 6553, 0]"
271,"[0, 207, 69, 7901, 0]","[1, 287, 0, 8018, 0]","[2, 295, 98, 3361, 0]","[3, 244, 57, 1403, 0]"
1001,"[0, 192, 44, 6731, 0]","[1, 55, 6, 4097, 0]","[2, 105, 71, 8452, 0]","[3, 145, 13, 6326, 0]"
810,"[0, 226, 31, 8598, 0]","[1, 177, 95, 4035, 0]","[2, 187, 9, 4699, 0]","[3, 231, 10, 7131, 0]"
1384,"[0, 272, 80, 7940, 0]","[1, 249, 15, 529, 0]","[2, 91, 84, 6277, 0]","[3, 187, 76, 3064, 0]"
985,"[0, 179, 25, 6092, 0]","[1, 84, 47, 5508, 0]","[2, 180, 86, 7064, 0]","[3, 62, 3, 2578, 0]"
898,"[0, 272, 13, 7688, 0]","[1, 256, 86, 9580, 0]","[2, 216, 51, 4460, 0]","[3, 150, 79, 2959, 0]"
1383,"[0, 271, 54, 8406, 0]","[1, 133, 31, 906, 0]","[2, 149, 63, 7068, 0]","[3, 77, 88, 751, 0]"
1424,"[0, 61, 39, 5157, 0]","[1, 122, 69, 493, 0]","[2, 275, 63, 9096, 0]","[3, 267, 5, 1029, 0]"
798,"[0, 177, 95, 3325, 0]","[1, 160, 64, 3976, 0]","[2, 278, 4, 196, 0]","[3, 178, 81, 4898, 0]"
669,"[0, 155, 29, 5714, 0]","[1, 282, 98, 9907, 0]","[2, 109, 86, 193, 0]","[3, 129, 7, 9950, 0]"
642,"[0, 80, 19, 2511, 0]","[1, 203, 80, 1585, 0]","[2, 64, 38, 6604, 0]","[3, 130, 26, 4800, 0]"
585,"[0, 78, 30, 3048, 0]","[1, 240, 91, 9132, 0]","[2, 118, 96, 5583, 0]","[3, 77, 44, 2137, 0]"
664,"[0, 297, 96, 7439, 0]","[1, 100, 56, 8632, 0]","[2, 211, 81, 5839, 0]","[3, 299, 27, 5920, 0]"
907,"[0, 270, 78, 5145, 0]","[1, 193, 95, 2973, 0]","[2, 78, 65, 2428, 0]","[3, 135, 20, 3431, 0]"
908,"[0, 115, 41, 9588, 0]","[1, 250, 40, 6445, 0]","[2, 224, 90, 5570, 0]","[3, 133, 29, 9609, 0]"
909,"[0, 218, 68, 1576, 0]","[1, 71, 1, 3548, 0]","[2, 274, 10, 6347, 0]","[3, 126, 11, 4028, 0]"
910,"[0, 166, 10, 5815, 0]","[1, 190, 7, 4944, 0]","[2, 258, 29, 7260, 0]","[3, 137, 21, 1522, 0]"
404,"[0, 72, 34, 521, 0]","[1, 94, 14, 9245, 0]","[2, 102, 97, 1871, 0]","[3, 90, 24, 576, 0]"
405,"[0, 226, 82, 1449, 0]","[1, 171, 76, 3084, 0]","[2, 205, 14, 7184, 0]","[3, 260, 30, 9488, 0]"
587,"[0, 250, 13, 7945, 0]","[1, 205, 46, 9782, 0]","[2, 223, 46, 4214, 0]","[3, 79, 94, 7625, 0]"
266,"[0, 134, 93, 2167, 0]","[1, 120, 62, 6644, 0]","[2, 164, 66, 1554, 0]","[3, 158, 52, 313, 0]"
654,"[0, 206, 1, 4839, 0]","[1, 105, 77, 8747, 0]","[2, 55, 52, 6526, 0]","[3, 284, 71, 6494, 0]"
1349,"[0, 132, 15, 9883, 0]","[1, 137, 42, 6395, 0]","[2, 227, 95, 7349, 0]","[3, 145, 2, 5934, 0]"
1194,"[0, 252, 57, 247, 0]","[1, 102, 71, 2422, 0]","[2, 103, 55, 3635, 0]","[3, 269, 85, 6954, 0]"
1042,"[0, 256, 24, 3324, 0]","[1, 190, 37, 8123, 0]","[2, 241, 42, 9575, 0]","[3, 77, 23, 7270, 0]"
1043,"[0, 148, 50, 8677, 0]","[1, 206, 50, 2338, 0]","[2, 152, 68, 936, 0]","[3, 85, 71, 9324, 0]"
486,"[0, 70, 8, 9016, 0]","[1, 174, 85, 6559, 0]","[2, 256, 23, 6291, 0]","[3, 235, 92, 9971, 0]"
485,"[0, 259, 24, 3233, 0]","[1, 72, 65, 7657, 0]","[2, 183, 88, 4692, 0]","[3, 276, 76, 8223, 0]"
859,"[0, 112, 82, 1203, 0]","[1, 141, 82, 6210, 0]","[2, 199, 73, 3637, 0]","[3, 162, 4, 9747, 0]"
63,"[0, 216, 19, 3644, 0]","[1, 51, 42, 4872, 0]","[2, 178, 36, 1026, 0]","[3, 145, 33, 5086, 0]"
552,"[0, 242, 73, 5879, 0]","[1, 146, 5, 2598, 0]","[2, 144, 93, 7280, 0]","[3, 57, 92, 8235, 0]"
546,"[0, 247, 53, 4704, 0]","[1, 132, 100, 5214, 0]","[2, 193, 17, 828, 0]","[3, 70, 64, 7810, 0]"
547,"[0, 211, 43, 2936, 0]","[1, 87, 59, 1576, 0]","[2, 107, 21, 6083, 0]","[3, 294, 100, 7605, 0]"
532,"[0, 169, 25, 6258, 0]","[1, 109, 91, 7351, 0]","[2, 106, 6, 6822, 0]","[3, 77, 83, 5181, 0]"
533,"[0, 151, 22, 7333, 0]","[1, 135, 73, 8938, 0]","[2, 205, 81, 3142, 0]","[3, 284, 61, 4871, 0]"
534,"[0, 135, 86, 4865, 0]","[1, 156, 40, 4107, 0]","[2, 180, 76, 1815, 0]","[3, 256, 51, 9926, 0]"
363,"[0, 105, 89, 1717, 0]","[1, 77, 12, 1117, 0]","[2, 272, 73, 4775, 0]","[3, 284, 40, 8606, 0]"
203,"[0, 106, 1, 3883, 0]","[1, 144, 76, 4047, 0]","[2, 278, 11, 2158, 0]","[3, 244, 31, 1090, 0]"
535,"[0, 62, 65, 7947, 0]","[1, 185, 78, 5817, 0]","[2, 262, 8, 2852, 0]","[3, 194, 18, 52, 0]"
536,"[0, 86, 59, 8707, 0]","[1, 96, 34, 5132, 0]","[2, 247, 66, 7344, 0]","[3, 258, 47, 505, 0]"
537,"[0, 208, 79, 2579, 0]","[1, 294, 16, 2390, 0]","[2, 76, 25, 5846, 0]","[3, 249, 72, 7177, 0]"
1260,"[0, 72, 1, 9220, 0]","[1, 136, 18, 5174, 0]","[2, 74, 89, 845, 0]","[3, 176, 41, 2628, 0]"
1264,"[0, 133, 50, 7603, 0]","[1, 101, 92, 9013, 0]","[2, 293, 44, 145, 0]","[3, 291, 20, 9513, 0]"
1707,"[0, 136, 86, 2131, 0]","[1, 141, 38, 4033, 0]","[2, 248, 42, 512, 0]","[3, 267, 26, 997, 0]"
1720,"[0, 224, 75, 9887, 0]","[1, 184, 66, 7035, 0]","[2, 92, 65, 4192, 0]","[3, 75, 44, 6015, 0]"
613,"[0, 65, 63, 3219, 0]","[1, 221, 19, 4543, 0]","[2, 63, 4, 4577, 0]","[3, 73, 2, 1146, 0]"
614,"[0, 274, 90, 5744, 0]","[1, 249, 10, 5920, 0]","[2, 276, 23, 8452, 0]","[3, 292, 42, 7156, 0]"
615,"[0, 271, 80, 2565, 0]","[1, 249, 7, 5798, 0]","[2, 217, 94, 8803, 0]","[3, 227, 67, 2503, 0]"
616,"[0, 97, 60, 5448, 0]","[1, 111, 20, 32, 0]","[2, 85, 29, 7188, 0]","[3, 135, 95, 2393, 0]"
1121,"[0, 151, 89, 4731, 0]","[1, 247, 27, 9686, 0]","[2, 206, 30, 8548, 0]","[3, 143, 90, 7786, 0]"
590,"[0, 156, 47, 1627, 0]","[1, 111, 64, 2862, 0]","[2, 103, 5, 1779, 0]","[3, 187, 75, 5583, 0]"
1132,"[0, 76, 3, 7354, 0]","[1, 193, 43, 1676, 0]","[2, 79, 72, 9214, 0]","[3, 193, 10, 29, 0]"
957,"[0, 175, 32, 553, 0]","[1, 153, 50, 8433, 0]","[2, 164, 71, 4305, 0]","[3, 275, 58, 2476, 0]"
958,"[0, 213, 70, 7711, 0]","[1, 250, 99, 3320, 0]","[2, 107, 36, 2334, 0]","[3, 88, 59, 6551, 0]"
931,"[0, 173, 82, 2168, 0]","[1, 176, 37, 6563, 0]","[2, 296, 89, 4608, 0]","[3, 144, 12, 7781, 0]"
287,"[0, 254, 64, 4885, 0]","[1, 220, 21, 1266, 0]","[2, 165, 43, 7410, 0]","[3, 278, 72, 6460, 0]"
286,"[0, 185, 82, 3526, 0]","[1, 107, 93, 550, 0]","[2, 284, 100, 8245, 0]","[3, 119, 50, 873, 0]"
1207,"[0, 138, 65, 1346, 0]","[1, 286, 34, 7076, 0]","[2, 183, 75, 8649, 0]","[3, 242, 61, 9479, 0]"
1206,"[0, 233, 19, 1612, 0]","[1, 91, 88, 4222, 0]","[2, 83, 23, 2313, 0]","[3, 179, 70, 1883, 0]"
932,"[0, 55, 81, 3824, 0]","[1, 203, 93, 7420, 0]","[2, 257, 2, 2668, 0]","[3, 230, 78, 1169, 0]"
1571,"[0, 206, 60, 6866, 0]","[1, 162, 91, 2799, 0]","[2, 55, 81, 2016, 0]","[3, 298, 5, 2267, 0]"
1416,"[0, 296, 24, 3991, 0]","[1, 236, 56, 4443, 0]","[2, 248, 0, 5507, 0]","[3, 290, 43, 4197, 0]"
1446,"[0, 112, 40, 6589, 0]","[1, 137, 26, 4234, 0]","[2, 50, 31, 9845, 0]","[3, 173, 99, 477, 0]"
665,"[0, 104, 18, 801, 0]","[1, 106, 49, 1443, 0]","[2, 300, 74, 4285, 0]","[3, 177, 30, 6897, 0]"
406,"[0, 158, 50, 3319, 0]","[1, 194, 16, 1750, 0]","[2, 272, 53, 5143, 0]","[3, 53, 10, 9677, 0]"
386,"[0, 94, 49, 4856, 0]","[1, 203, 64, 4710, 0]","[2, 230, 40, 7905, 0]","[3, 179, 45, 6049, 0]"
385,"[0, 202, 18, 2684, 0]","[1, 156, 93, 4094, 0]","[2, 146, 51, 743, 0]","[3, 168, 77, 6271, 0]"
